uniqueid,dateofbite,species,breed,age,gender,spayneuter,borough,zipcode,year
7716,2016-01-24,DOG,"Schnauzer, Standard",11,M,True,Queens,11385,2016
7717,2016-01-27,DOG,,,U,False,Queens,0,2016
7718,2016-01-24,DOG,Pit Bull,6,M,True,Queens,11101,2016
7719,2016-01-28,DOG,Pit Bull,6,M,True,Queens,11104,2016
7720,2016-01-31,DOG,German Shepherd,2,M,False,Queens,11433,2016
7721,2016-01-30,DOG,Pit Bull,,U,False,Queens,0,2016
7722,2016-02-01,DOG,Chihuahua,8M,F,False,Queens,11368,2016
7723,2016-02-01,DOG,,,U,False,Queens,0,2016
7724,2016-01-31,DOG,MALTESE/YORKIE,,U,False,Queens,11435,2016
7725,2016-02-02,DOG,Mixed/Other,,U,False,Queens,11358,2016
7726,2016-02-02,DOG,"Bull Dog, French",,U,False,Queens,11365,2016
7727,2016-02-04,DOG,Labrador Retriever Crossbreed,9,F,True,Queens,11357,2016
7728,2016-02-04,DOG,Miniature Pinscher,10,M,False,Queens,11691,2016
7729,2016-02-06,DOG,Chihuahua,5,M,True,Queens,11102,2016
7730,2016-02-07,DOG,Mixed/Other,1,M,False,Queens,11416,2016
7731,2016-02-08,DOG,Cocker Spaniel,8,F,False,Queens,11373,2016
7732,2016-02-05,DOG,Shih Tzu,3,M,False,Queens,11373,2016
7733,2016-02-07,DOG,American Pit Bull Mix / Pit Bull Mix,2,F,True,Queens,11369,2016
7734,2016-02-07,DOG,Rottweiler,,U,False,Queens,11102,2016
7735,2016-02-08,DOG,American Pit Bull Mix / Pit Bull Mix,6,M,True,Queens,11105,2016
7736,2016-02-08,DOG,GOLDEN RETR/LAB X,4,M,True,Queens,11372,2016
7737,2016-02-09,DOG,BEAGLE -X,13,M,True,Queens,11370,2016
7738,2016-01-23,DOG,Pit Bull,2,F,False,Queens,11691,2016
7739,2016-02-09,DOG,Pit Bull,13,M,False,Queens,11413,2016
7740,2016-01-22,DOG,,,U,False,Queens,11358,2016
7741,2016-02-06,DOG,,,U,False,Queens,0,2016
7742,2016-02-11,DOG,MALTESE X,3,M,True,Queens,0,2016
7743,2016-02-06,DOG,AMERICAN BULLY,4,M,False,Queens,11358,2016
7744,2016-02-12,DOG,Pit Bull,,U,False,Queens,11433,2016
7745,2016-02-12,DOG,Chihuahua,5,M,False,Queens,11375,2016
7746,2016-02-13,DOG,Chihuahua,,U,False,Queens,11693,2016
7747,2016-02-14,DOG,Maltese,,U,False,Queens,11378,2016
7748,2016-02-15,DOG,Wheaton Terrier,5,M,True,Queens,11358,2016
7749,2016-02-14,DOG,Siberian Husky,1,M,False,Queens,11109,2016
7750,2016-02-16,DOG,West High White Terrier,2,F,False,Queens,11377,2016
7751,2016-02-14,DOG,Golden Retriever,2,M,True,Queens,11385,2016
7752,2016-02-13,DOG,Yorkshire Terrier,1,F,True,Queens,11419,2016
7753,2016-01-29,DOG,Pit Bull,,U,False,Queens,11435,2016
7754,2016-01-25,DOG,YORKIE/BICHON,3,M,False,Queens,11368,2016
7755,2016-02-17,DOG,"Welsh Corgi, Pembroke",,U,False,Queens,0,2016
7756,2016-02-18,DOG,,,U,False,Queens,11435,2016
7757,2016-02-17,DOG,Pit Bull,1,M,True,Queens,11001,2016
7758,2016-02-18,DOG,,,U,False,Queens,11109,2016
7759,2016-02-18,DOG,Wheaton Terrier,4,M,True,Queens,11105,2016
7760,2016-02-20,DOG,"Poodle, Standard",1,M,False,Queens,11385,2016
7761,2016-02-20,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Queens,11411,2016
7762,2016-02-20,DOG,,5,M,False,Queens,11102,2016
7763,2016-02-20,DOG,Pit Bull,1,M,True,Queens,11385,2016
7764,2016-02-21,DOG,Pit Bull,2,F,True,Queens,11414,2016
7765,2016-02-19,DOG,,,U,False,Queens,0,2016
7766,2016-02-21,DOG,Pit Bull,2,M,False,Queens,11101,2016
7767,2016-02-21,DOG,Pit Bull,1,M,False,Queens,11101,2016
7768,2016-02-21,DOG,Pit Bull,,U,False,Queens,11105,2016
7769,2016-02-19,DOG,Yorkshire Terrier,3,M,True,Queens,11422,2016
7770,2016-02-21,DOG,SHIH TZU/ LHASA APSO,8,F,False,Queens,11101,2016
7771,2016-02-10,DOG,"Poodle, Standard",,U,False,Queens,11372,2016
7772,2016-02-22,DOG,Pit Bull,,U,False,Queens,11105,2016
7773,2016-02-11,DOG,Pit Bull,,U,False,Queens,11691,2016
7774,2016-02-22,DOG,Pit Bull,7,M,False,Queens,11413,2016
7775,2016-01-08,DOG,German Shepherd,,M,False,Queens,11426,2016
7776,2016-02-28,DOG,German Shepherd,,U,False,Queens,11385,2016
7777,2016-02-16,DOG,German Shepherd,,F,True,Queens,11361,2016
7778,2016-02-26,DOG,Shiba Inu,3,M,True,Queens,11101,2016
7779,2016-02-24,DOG,KING CHARLES CAVLIER,3,M,True,Queens,11379,2016
7780,2016-02-04,DOG,Mixed/Other,,U,False,Queens,11374,2016
7781,2016-02-11,DOG,,,U,False,Queens,11691,2016
7782,2016-02-11,DOG,Pit Bull,,U,False,Queens,11691,2016
7783,2016-03-02,DOG,American Staffordshire Terrier,1,M,False,Queens,11421,2016
7784,2016-03-02,DOG,Mixed/Other,,U,False,Queens,11418,2016
7785,2016-02-27,DOG,Labrador Retriever,4,M,True,Queens,11101,2016
7786,2016-03-05,DOG,Cane Corso,3,F,False,Queens,11375,2016
7787,2016-03-05,DOG,Beagle,8,M,False,Queens,11372,2016
7788,2016-03-06,DOG,Siberian Husky,8,M,True,Queens,11377,2016
7789,2016-03-06,DOG,Rottweiler,1,M,False,Queens,11377,2016
7790,2016-03-01,DOG,Pit Bull,5,F,False,Queens,11694,2016
7791,2016-02-28,DOG,PIT BULL/BOXER,,U,False,Queens,0,2016
7792,2016-03-05,DOG,Pit Bull,,U,False,Queens,11361,2016
7793,2016-03-05,DOG,Pit Bull,,U,False,Queens,11419,2016
7794,2016-03-06,DOG,Chow Chow,5,M,True,Queens,11419,2016
7795,2016-03-04,DOG,Dachshund Smooth Coat,,U,False,Queens,11372,2016
7796,2016-03-06,DOG,Shih Tzu,,U,False,Queens,0,2016
7797,2016-03-02,DOG,Chihuahua,3,M,True,Queens,11358,2016
7798,2016-02-22,DOG,,,U,False,Queens,11106,2016
7799,2016-03-06,DOG,Pit Bull,3,M,False,Queens,11434,2016
7800,2016-03-08,DOG,,,U,False,Queens,11354,2016
7801,2016-03-08,DOG,,,U,False,Queens,11354,2016
7802,2016-03-08,DOG,Chihuahua,7,F,True,Queens,11106,2016
7803,2016-03-10,DOG,Pit Bull,11,F,False,Queens,11436,2016
7804,2016-03-01,DOG,GERMAN SHEP/ALASKAN HUS,,M,False,Queens,0,2016
7805,2016-03-10,DOG,LAB/PIT BULL X,2,F,False,Queens,11691,2016
7806,2016-03-13,DOG,,8,U,False,Queens,0,2016
7807,2016-03-12,DOG,Pit Bull,,U,False,Queens,11101,2016
7808,2016-03-12,DOG,Pit Bull,,U,False,Queens,11101,2016
7809,2016-03-13,DOG,American Pit Bull Mix / Pit Bull Mix,1,U,False,Queens,11434,2016
7810,2016-03-12,DOG,HUSKY X,4.6,M,False,Queens,11420,2016
7811,2016-03-12,DOG,SHEPHERD MIX,7,M,True,Queens,11103,2016
7812,2016-03-12,DOG,PIT BULL/BOXER X,,M,False,Queens,11436,2016
7813,2016-03-13,DOG,American Staffordshire Terrier,2,M,False,Queens,11691,2016
7814,2016-03-12,DOG,German Shepherd,2,M,True,Queens,11433,2016
7815,2016-03-11,DOG,Staffordshire Bull Terrier,5,F,True,Queens,11101,2016
7816,2016-03-13,DOG,,,U,False,Queens,11101,2016
7817,2016-03-12,DOG,,,U,False,Queens,0,2016
7818,2016-03-15,DOG,,,U,False,Queens,11375,2016
7819,2016-03-16,DOG,,,U,False,Queens,11429,2016
7820,2016-03-12,DOG,Chihuahua Crossbreed,5,M,True,Queens,11372,2016
7821,2016-03-03,DOG,Chihuahua,,M,False,Queens,0,2016
7822,2016-03-13,DOG,Australian Shepherd,,F,False,Queens,11356,2016
7823,2016-03-13,DOG,Miniature Pinscher,3,M,False,Queens,0,2016
7824,2016-03-16,DOG,Jack Russ,,U,False,Queens,11101,2016
7825,2016-03-21,DOG,,,U,False,Queens,11374,2016
7826,2016-03-17,DOG,,,U,False,Queens,11435,2016
7827,2016-03-23,DOG,DACHSCHUND MIX,1,M,False,Queens,0,2016
7828,2016-03-16,DOG,Dachshund Smooth Coat Miniature,11,M,False,Queens,10075,2016
7829,2016-03-18,DOG,Pit Bull,,F,True,Queens,11412,2016
7830,2016-03-18,DOG,,,U,False,Queens,0,2016
7831,2016-03-21,DOG,LABRADOR MIX,7,M,True,Queens,11423,2016
7832,2016-03-20,DOG,Chihuahua,,U,False,Queens,0,2016
7833,2016-03-22,DOG,Boxer,,U,False,Queens,0,2016
7834,2016-03-24,DOG,SHEPHERD MIX,,U,False,Queens,11378,2016
7835,2016-03-11,DOG,,,U,False,Queens,0,2016
7836,2016-03-24,DOG,Boston Terrier,4,F,True,Queens,11385,2016
7837,2016-03-24,DOG,Pit Bull,,U,False,Queens,11369,2016
7838,2016-03-15,DOG,Labrador Retriever,,U,False,Queens,11377,2016
7839,2016-03-24,DOG,,,U,False,Queens,0,2016
7840,2016-03-23,DOG,Pit Bull,2,M,False,Queens,11370,2016
7841,2016-03-27,DOG,Golden Retriever,,U,False,Queens,11416,2016
7842,2016-03-28,DOG,"Poodle, Miniature",17,M,False,Queens,11411,2016
7843,2016-03-25,DOG,Chihuahua,,U,False,Queens,0,2016
7844,2016-03-22,DOG,MARKEY,3,M,False,Queens,11361,2016
7845,2016-03-25,DOG,Pit Bull,,U,False,Queens,11419,2016
7846,2016-03-28,DOG,Wheaton Terrier,2,M,False,Queens,11103,2016
7847,2016-03-25,DOG,,2,M,False,Queens,11368,2016
7848,2016-03-17,DOG,,,U,False,Queens,0,2016
7849,2016-03-30,DOG,Shih Tzu,2.6,M,False,Queens,11420,2016
7850,2016-03-31,DOG,Pit Bull,1,F,False,Queens,11429,2016
7851,2016-04-02,DOG,Pit Bull,,U,False,Queens,11433,2016
7852,2016-04-01,DOG,Pit Bull,5,M,False,Queens,11385,2016
7853,2016-04-01,DOG,,,U,False,Queens,10002,2016
7854,2016-03-30,DOG,Chihuahua,5,F,True,Queens,11365,2016
7855,2016-04-03,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Queens,11412,2016
7856,2016-04-05,DOG,Maltese,2,M,False,Queens,11368,2016
7857,2016-04-05,DOG,"Poodle, Toy",,U,False,Queens,11375,2016
7858,2016-04-06,DOG,Pit Bull,,U,False,Queens,11433,2016
7859,2016-04-03,DOG,German Shepherd,,U,False,Queens,0,2016
7860,2016-04-05,DOG,Yorkshire Terrier,,U,False,Queens,11367,2016
7861,2016-04-06,DOG,,,U,False,Queens,11432,2016
7862,2016-03-24,DOG,Dachshund Smooth Coat Miniature,5,M,True,Queens,11415,2016
7863,2016-04-08,DOG,Pit Bull,,U,False,Queens,11432,2016
7864,2016-04-08,DOG,Pit Bull,2,F,False,Queens,11693,2016
7865,2016-03-15,DOG,Pit Bull,,F,False,Queens,11432,2016
7866,2016-04-10,DOG,"Poodle, Miniature",3,M,False,Queens,11368,2016
7867,2016-03-15,DOG,BULL DOG X - COLLIE,2,M,False,Queens,11004,2016
7868,2016-04-11,DOG,Pit Bull,2,M,False,Queens,0,2016
7869,2016-04-11,DOG,Chihuahua,5,M,True,Queens,11103,2016
7870,2016-04-07,DOG,"Poodle, Toy",2,M,True,Queens,11355,2016
7871,2016-04-08,DOG,Pit Bull,,U,False,Queens,0,2016
7872,2016-04-07,DOG,MUTT,,U,False,Queens,0,2016
7873,2016-04-07,DOG,,,U,False,Queens,0,2016
7874,2016-04-13,DOG,,,U,False,Queens,11377,2016
7875,2016-04-08,DOG,SCHNAUZER/SHIH TZU X,2,M,True,Queens,11377,2016
7876,2016-04-12,DOG,American Pit Bull Mix / Pit Bull Mix,,U,False,Queens,11377,2016
7877,2016-04-15,DOG,Shih Tzu,3 YR,M,False,Queens,11003,2016
7878,2016-04-13,DOG,Pit Bull,,U,False,Queens,11374,2016
7879,2016-04-17,DOG,RED-NOSED PIT BULL,7,F,True,Queens,11412,2016
7880,2016-04-18,DOG,"Mastiff, Bull",4,M,True,Queens,11385,2016
7881,2016-04-17,DOG,Yorkshire Terrier,,U,False,Queens,11369,2016
7882,2016-04-17,DOG,Yorkshire Terrier,2,M,False,Queens,0,2016
7883,2016-04-20,DOG,POODLE/SHIH TZU MIX,4 YRS,M,False,Queens,0,2016
7884,2016-04-17,DOG,,,U,False,Queens,0,2016
7885,2016-04-14,DOG,"Poodle, Miniature",6,F,False,Queens,11418,2016
7886,2016-04-12,DOG,PIT BULL MIX,4,M,False,Queens,0,2016
7887,2016-04-18,DOG,American Pit Bull Mix / Pit Bull Mix,4,F,True,Queens,11361,2016
7888,2016-04-14,DOG,,,U,False,Queens,0,2016
7889,2016-04-13,DOG,Doberman Pinscher,6 YRS,M,False,Queens,11694,2016
7890,2016-04-25,DOG,"Bull Dog, English",,U,False,Queens,11363,2016
7891,2016-03-22,DOG,Pit Bull,,U,False,Queens,11101,2016
7892,2016-04-24,DOG,Mixed/Other,5M,U,False,Queens,11433,2016
7893,2016-04-11,DOG,Pit Bull,,U,False,Queens,11429,2016
7894,2016-04-25,DOG,Shih Tzu,3,M,True,Queens,11368,2016
7895,2016-04-15,DOG,Labrador Retriever Crossbreed,,U,False,Queens,11357,2016
7896,2016-04-06,DOG,MALTESE POODLE MIX,,U,False,Queens,11362,2016
7897,2016-04-02,DOG,Pit Bull,1,F,True,Queens,11368,2016
7898,2016-04-25,DOG,Pit Bull,,U,False,Queens,11429,2016
7899,2016-04-21,DOG,Siberian Husky,10,M,False,Queens,11357,2016
7900,2016-04-23,DOG,,3,M,False,Queens,11421,2016
7901,2016-04-25,DOG,DASCHUND,2,M,False,Queens,11368,2016
7902,2016-04-24,DOG,"Mastiff, Bull",,U,False,Queens,11412,2016
7903,2016-04-22,DOG,MALTESE/ FRENCH POODLE MIX,5M,M,False,Queens,11368,2016
7904,2016-04-14,DOG,MUTT,,U,False,Queens,11385,2016
7905,2016-04-24,DOG,,,U,False,Queens,0,2016
7906,2016-04-25,DOG,,,U,False,Queens,0,2016
7907,2016-04-22,DOG,,,U,False,Queens,11434,2016
7908,2016-04-27,DOG,Pit Bull,2 YRS,M,False,Queens,11420,2016
7909,2016-04-22,DOG,Maltese,,U,False,Queens,11385,2016
7910,2016-04-23,DOG,WHIPPET MIX,1,U,True,Queens,11414,2016
7911,2016-04-28,DOG,American Staffordshire Terrier,2,M,False,Queens,11421,2016
7912,2016-04-28,DOG,Mixed/Other,3,F,True,Queens,11369,2016
7913,2016-04-25,DOG,,,U,False,Queens,11375,2016
7914,2016-04-30,DOG,Dachshund Smooth Coat,9,M,False,Queens,11378,2016
7915,2016-04-22,DOG,German Pinscher,5,M,True,Queens,11358,2016
7916,2016-04-30,DOG,Labradoodle,5,F,True,Queens,11356,2016
7917,2016-04-30,DOG,Pit Bull,,U,False,Queens,0,2016
7918,2016-04-27,DOG,Mixed/Other,2,M,True,Queens,0,2016
7919,2016-04-28,DOG,Pit Bull,,U,False,Queens,0,2016
7920,2016-04-27,DOG,MINI. SCHNAUZER MIX,5,M,False,Queens,11373,2016
7921,2016-05-01,DOG,Mixed/Other,2 YRS,M,False,Queens,11365,2016
7922,2016-05-02,DOG,CAVASHU,9,M,True,Queens,11432,2016
7923,2016-04-17,DOG,TERRIER,,U,False,Queens,11361,2016
7924,2016-05-01,DOG,Siberian Husky,1 1/2 YRS,M,False,Queens,11426,2016
7925,2016-04-19,DOG,Pit Bull,,U,False,Queens,11377,2016
7926,2016-05-02,DOG,,,U,False,Queens,11418,2016
7927,2016-04-30,DOG,Maltese,,U,False,Queens,0,2016
7928,2016-04-30,DOG,Pit Bull,,U,False,Queens,11422,2016
7929,2016-05-01,DOG,Yorkshire Terrier,8,F,True,Queens,11365,2016
7930,2016-05-03,DOG,American Staffordshire Terrier,3,F,True,Queens,11355,2016
7931,2016-05-01,DOG,Siberian Husky,1 1/2 YRS,M,False,Queens,11426,2016
7932,2016-04-28,DOG,American Pit Bull Terrier/Pit Bull,2,F,False,Queens,11433,2016
7933,2016-05-02,DOG,Yorkshire Terrier,2,M,True,Queens,0,2016
7934,2016-05-03,DOG,,,U,False,Queens,11415,2016
7935,2016-05-03,DOG,PITBULL/BOXER MIX,1,M,False,Queens,11373,2016
7936,2016-05-04,DOG,Bull dog,,U,False,Queens,0,2016
7937,2016-05-05,DOG,Pit Bull,,U,False,Queens,11434,2016
7938,2016-05-05,DOG,West High White Terrier,2,M,True,Queens,0,2016
7939,2016-04-24,DOG,,,U,False,Queens,11040,2016
7940,2016-05-02,DOG,,,U,False,Queens,0,2016
7941,2016-05-04,DOG,Pit Bull,,U,False,Queens,11102,2016
7942,2016-04-22,DOG,,,U,False,Queens,11697,2016
7943,2016-05-04,DOG,American Pit Bull Terrier/Pit Bull,3,M,False,Queens,11429,2016
7944,2016-05-06,DOG,POODLE X,,U,False,Queens,11101,2016
7945,2016-05-08,DOG,Shih Tzu,,M,True,Queens,0,2016
7946,2016-04-08,DOG,Rottweiler,1,M,False,Queens,11373,2016
7947,2016-04-24,DOG,PITBULL & LAB MIX,,U,False,Queens,11423,2016
7948,2016-05-05,DOG,Lhasa Apso,14,M,True,Queens,0,2016
7949,2016-05-09,DOG,Bichon Frise,10,F,True,Queens,11364,2016
7950,2016-05-02,DOG,PITBULL/LABRADOR,11 MTHS,M,False,Queens,0,2016
7951,2016-05-05,DOG,,,U,False,Queens,0,2016
7952,2016-05-05,DOG,PIT BULL/LABRADOR,2 YRS,M,False,Queens,11434,2016
7953,2016-04-20,DOG,Pit Bull,5,F,True,Queens,11361,2016
7954,2016-04-29,DOG,SHIH TZU/POODLE,8,M,True,Queens,11358,2016
7955,2016-04-30,DOG,Chihuahua,1,M,True,Queens,11105,2016
7956,2016-05-07,DOG,"Schnauzer, Giant",4,M,True,Queens,11369,2016
7957,2016-04-27,DOG,Labrador Retriever,,U,False,Queens,0,2016
7958,2016-05-10,DOG,,,M,False,Queens,11434,2016
7959,2016-05-05,DOG,Shih Tzu,2,F,True,Queens,11372,2016
7960,2016-05-07,DOG,Chihuahua,3,M,True,Queens,11373,2016
7961,2016-05-07,DOG,Boxer,,U,False,Queens,0,2016
7962,2016-05-07,DOG,Maltese,,U,False,Queens,0,2016
7963,2016-05-10,DOG,Maltese,,U,False,Queens,0,2016
7964,2015-08-23,DOG,,,U,False,Queens,0,2015
7965,2016-05-08,DOG,Bull dog,2,M,True,Queens,11378,2016
7966,2016-03-03,DOG,,,U,False,Queens,0,2016
7967,2016-02-01,DOG,,,U,False,Queens,0,2016
7968,2016-05-15,DOG,Pit Bull,3 YRS,M,False,Queens,11372,2016
7969,2016-05-14,DOG,Golden Retriever,3 YRS,M,True,Queens,11378,2016
7970,2016-05-14,DOG,Maltese,2,M,True,Queens,11365,2016
7971,2016-05-15,DOG,German Shepherd,,U,False,Queens,11373,2016
7972,2016-05-14,DOG,SHIH TZU/POODLE,3 YRS,M,False,Queens,0,2016
7973,2016-05-16,DOG,GERMAN SHEPHERD,7,M,False,Queens,11434,2016
7974,2016-05-12,DOG,Yorkshire Terrier,13,M,True,Queens,11356,2016
7975,2016-05-09,DOG,Pit Bull,5,M,True,Queens,11372,2016
7976,2016-05-12,DOG,Shih Tzu,2,M,False,Queens,0,2016
7977,2016-05-13,DOG,MUTT,,F,False,Queens,11429,2016
7978,2016-05-18,DOG,Pit Bull,,F,True,Queens,11436,2016
7979,2016-01-25,DOG,,,U,False,Queens,0,2016
7980,2016-05-18,DOG,,,U,False,Queens,11356,2016
7981,2016-05-18,DOG,Chihuahua,5,M,True,Queens,0,2016
7982,2016-05-16,DOG,Beagle Crossbreed,8,U,False,Queens,11418,2016
7983,2016-05-14,DOG,Chihuahua,,U,False,Queens,11104,2016
7984,2016-05-20,DOG,Pit Bull,8,M,False,Queens,11423,2016
7985,2016-05-20,DOG,Pit Bull,8,M,False,Queens,11423,2016
7986,2016-05-19,DOG,American Pit Bull Terrier/Pit Bull,1 1/2 YRS,M,False,Queens,11691,2016
7987,2016-05-19,DOG,,,U,False,Queens,11432,2016
7988,2016-05-23,DOG,American Pit Bull Mix / Pit Bull Mix,,U,False,Queens,11355,2016
7989,2016-04-22,DOG,,,U,False,Queens,11375,2016
7990,2016-05-02,DOG,HUSKY,,U,False,Queens,11361,2016
7991,2016-04-29,DOG,Cane Corso,4,M,False,Queens,0,2016
7992,2016-05-20,DOG,PITBULL/LABRADOR MIX,,U,False,Queens,11693,2016
7993,2016-05-18,DOG,Beagle,15 YRS,M,True,Queens,0,2016
7994,2016-05-23,DOG,Rottweiler,,U,False,Queens,11412,2016
7995,2016-05-24,DOG,PUG,,M,True,Queens,11694,2016
7996,2016-05-23,DOG,Bichon Frise,1 YR,M,True,Queens,11106,2016
7997,2016-05-23,DOG,Bichon Frise,,U,False,Queens,0,2016
7998,2016-05-25,DOG,Maltese,8 YRS,M,True,Queens,11369,2016
7999,2016-05-25,DOG,CHINESE TIEN YUN CHU,5,F,False,Queens,11373,2016
8000,2016-05-25,DOG,Pit Bull,4,F,True,Queens,11412,2016
8001,2016-05-14,DOG,"Poodle, Standard",,U,False,Queens,11372,2016
8002,2016-05-25,DOG,Cocker Spaniel,13 YRS,M,True,Queens,0,2016
8003,2016-05-26,DOG,BULL DOG MIXED TERRIER,6 YRS,M,False,Queens,0,2016
8004,2016-05-29,DOG,"Mastiff, Bull",,U,False,Queens,11365,2016
8005,2016-05-28,DOG,Cane Corso,7,M,False,Queens,11358,2016
8006,2016-05-30,DOG,Chihuahua,,U,False,Queens,0,2016
8007,2016-05-28,DOG,MASTIFF MIX,4,M,True,Queens,11370,2016
8008,2016-05-29,DOG,Chihuahua,1,M,False,Queens,11368,2016
8009,2016-05-29,DOG,Shih Tzu,5,M,False,Queens,11368,2016
8010,2016-05-29,DOG,Beagle,,U,False,Queens,11364,2016
8011,2016-05-30,DOG,Bull dog,,U,False,Queens,0,2016
8012,2016-05-29,DOG,,,U,False,Queens,11365,2016
8013,2016-05-28,DOG,Pit Bull,,U,False,Queens,11423,2016
8014,2016-05-29,DOG,Mixed/Other,,U,False,Queens,11355,2016
8015,2016-05-31,DOG,"Jindo Dog,",12,M,False,Queens,11377,2016
8016,2016-06-01,DOG,Pit Bull,,U,False,Queens,11691,2016
8017,2016-06-02,DOG,Pit Bull,10,M,False,Queens,11434,2016
8018,2016-05-20,DOG,SHEEP DOG,,U,False,Queens,11434,2016
8019,2016-05-28,DOG,,,U,False,Queens,0,2016
8020,2016-05-29,DOG,Pit Bull,,U,False,Queens,0,2016
8021,2016-05-27,DOG,,,U,False,Queens,11418,2016
8022,2016-05-26,DOG,,,U,False,Queens,11101,2016
8023,2016-05-18,DOG,Maltese,2 YRS,F,False,Queens,11422,2016
8024,2016-06-01,DOG,Pit Bull,,U,False,Queens,11367,2016
8025,2016-05-29,DOG,Pit Bull,10,M,False,Queens,11691,2016
8026,2016-05-24,DOG,German Shepherd Crossbreed,13,M,True,Queens,11360,2016
8027,2016-05-29,DOG,SHIH TZU/MIX,13,M,True,Queens,0,2016
8028,2016-06-02,DOG,Pit Bull,2,M,False,Queens,11362,2016
8029,2016-06-05,DOG,American Pit Bull Terrier/Pit Bull,2,M,False,Queens,11412,2016
8030,2016-06-05,DOG,American Pit Bull Terrier/Pit Bull,,M,False,Queens,11412,2016
8031,2016-06-07,DOG,Yorkshire Terrier,5,F,True,Queens,11368,2016
8032,2016-06-01,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,False,Queens,11355,2016
8033,2016-06-05,DOG,Pit Bull,3,M,True,Queens,11691,2016
8034,2016-06-08,DOG,American Pit Bull Terrier/Pit Bull,3,F,True,Queens,11105,2016
8035,2016-06-08,DOG,American Pit Bull Terrier/Pit Bull,3,F,True,Queens,11105,2016
8036,2016-05-29,DOG,Pit Bull,9,M,False,Queens,0,2016
8037,2016-06-05,DOG,,,U,False,Queens,0,2016
8038,2016-05-27,DOG,Cock-A-Poo,7,F,False,Queens,11040,2016
8039,2016-06-04,DOG,Pit Bull,3,F,False,Queens,11693,2016
8040,2016-05-28,DOG,PIT/CHIHUAHUA,1,M,True,Queens,11435,2016
8041,2016-06-08,DOG,,,U,False,Queens,11435,2016
8042,2016-06-13,DOG,"Poodle, Miniature",,U,False,Queens,11367,2016
8043,2016-06-10,DOG,Shih Tzu,7,M,False,Queens,11377,2016
8044,2016-06-10,DOG,Jack Russ,7,M,True,Queens,11417,2016
8045,2016-06-13,DOG,,,U,False,Queens,0,2016
8046,2016-05-23,DOG,,,U,False,Queens,0,2016
8047,2016-06-12,DOG,Pit Bull,,U,False,Queens,11433,2016
8048,2016-06-06,DOG,,,U,False,Queens,11433,2016
8049,2016-06-14,DOG,Dachshund Smooth Coat,3,M,True,Queens,11369,2016
8050,2016-06-09,DOG,Pit Bull,3,M,True,Queens,11420,2016
8051,2016-05-27,DOG,Pit Bull,,U,False,Queens,11434,2016
8052,2016-06-13,DOG,Pit Bull,5,F,True,Queens,11434,2016
8053,2016-06-03,DOG,,,U,False,Queens,0,2016
8054,2016-06-15,DOG,,,U,False,Queens,11367,2016
8055,2016-05-12,DOG,Bull dog,,U,False,Queens,11374,2016
8056,2016-06-01,DOG,American Pit Bull Mix / Pit Bull Mix,10 & 9,F,True,Queens,11433,2016
8057,2016-06-15,DOG,PIT BULL X - HUSKY,,U,False,Queens,0,2016
8058,2016-06-15,DOG,German Shepherd Crossbreed,3,F,False,Queens,11433,2016
8059,2016-06-13,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,True,Queens,11432,2016
8060,2016-06-18,DOG,,,U,False,Queens,11417,2016
8061,2016-06-11,DOG,Pit Bull,,U,False,Queens,11102,2016
8062,2016-06-11,DOG,"Poodle, Miniature",,U,False,Queens,11433,2016
8063,2016-06-13,DOG,Pit Bull,,U,False,Queens,11691,2016
8064,2016-06-16,DOG,Pit Bull,,M,False,Queens,0,2016
8065,2016-06-21,DOG,Chihuahua,,U,False,Queens,11365,2016
8066,2016-06-21,DOG,Pit Bull,,U,False,Queens,11419,2016
8067,2016-06-17,DOG,MUTT,,U,False,Queens,11432,2016
8068,2016-06-24,DOG,Pit Bull,9,M,False,Queens,11420,2016
8069,2016-06-11,DOG,Pit Bull,2,M,True,Queens,11102,2016
8070,2016-06-23,DOG,Pit Bull,,U,False,Queens,11368,2016
8071,2016-06-22,DOG,,,U,False,Queens,0,2016
8072,2016-06-22,DOG,Chihuahua,,M,True,Queens,11429,2016
8073,2016-06-22,DOG,Shih Tzu,2 (2) & (1,F,True,Queens,11432,2016
8074,2016-06-10,DOG,Pit Bull,,U,False,Queens,11374,2016
8075,2016-06-23,DOG,Pit Bull,,U,False,Queens,11691,2016
8076,2016-06-15,DOG,American Pit Bull Mix / Pit Bull Mix,7M,M,False,Queens,11433,2016
8077,2016-06-22,DOG,Pit Bull,4,M,True,Queens,11418,2016
8078,2016-06-23,DOG,Pit Bull,1,M,True,Queens,11692,2016
8079,2016-06-26,DOG,Shih Tzu,2,F,False,Queens,11368,2016
8080,2016-06-24,DOG,Cane Corso,2,M,False,Queens,0,2016
8081,2016-06-22,DOG,Miniature Pinscher,11,M,True,Queens,0,2016
8082,2016-06-23,DOG,HUSKY,12,F,True,Queens,11373,2016
8083,2016-06-23,DOG,Pit Bull,,U,False,Queens,11434,2016
8084,2016-06-28,DOG,Shih Tzu,,U,False,Queens,11354,2016
8085,2016-06-25,DOG,Pit Bull,,U,False,Queens,0,2016
8086,2016-06-20,DOG,Pit Bull,,U,False,Queens,0,2016
